merchant_name,merchant_area,latitude,longitude,rating,main_category,sub_category,product,price
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Iced Coffee With Milk & Brown Sugar 500 ml,48500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Koori Konnyaku Chocolate 500 ml,32500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Koori Konnyaku Strawberry 500 ml,32500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Iced Coffee With Milk & Brown Sugar 1 Liter,86000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Iced Avocado coffee 500 ml,53500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Iced Avocado coffee 1 Liter,96500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,2 Pcs Chicken Korokke / Curry Korokke,12001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,5 Pcs Chicken Korokke / Curry Korokke,26001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,8 Pcs Chicken Korokke / Curry Korokke,39001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Mix Chicken & Curry Korokke 2 Pcs,12001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Mix Chicken & Curry Korokke 5 Pcs,26001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Mix Chicken & Curry Korokke 8 Pcs,39001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Bento  Special 4,64501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Bento Special 3,64501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Bento  Special 2,64501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Bento Special 1,59001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Paket A,56000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Paket B,49501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Paket C,56000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Paket D,49501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Beef Teriyaki 1,54001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Beef Teriyaki 2,54001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Beef Yakiniku 1,54001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Beef Yakiniku 2,54001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Chicken Teriyaki 1,42000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Chicken Teriyaki 2,42000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Chicken Yakiniku 1,42000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Simple Set Chicken Yakiniku 2,42000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Kidzu Bento 1,41001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Kidzu Bento 2,41001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Kidzu Bento 3,41001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Kidzu Bento 4,41001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Premium Set Beef Teriyaki,65500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Premium Set Beef Yakiniku,65500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Premium Set Seafood Beef Teriyaki,63500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Premium Set Seafood Beef Yakiniku,63500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Favorite Set Chicken Teriyaki,53501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Favorite Set Chicken Yakiniku,53501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Value Set,33501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Hoka Hemat 1,28001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Hoka Hemat 2,28001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Hoka Hemat 3,28001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,aneka_nasi,Hoka Hemat 4,28001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Beef Teriyaki,43001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Beef Yakiniku,43001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Chicken Teriyaki,32501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Hot & Spicy Beef Teriyaki,48501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Hot & Spicy Chicken Teriyaki,37500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Chicken Yakiniku,31500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Original Chicken Steak,36501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Egg Chicken Roll (6 pcs),33500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Ekkado (5 pcs),41001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shrimp Roll (5 pcs),32500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Chicken Katsu (1 pc),32501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Tori No Teba (2 pcs),30001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Kani Roll (2 pcs),32501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Ebi Furai (4 pcs),40000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Tori Ball (5 pcs),33500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Chicken Tofu (2 pcs),21500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shrimp Ball (3 pcs),25001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shrimp Dumpling (3 pcs),21500.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Clear Soup,10001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shirataki Soup,17501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Sukiyaki,61000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Takoyaki 5 pcs,24000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shumay Steam 5 pcs,27000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Shumay Furai 5 pcs,27000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Takoyaki Original,41000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Chicken Tofu (1 Pc),13001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Tori Pop Corn,22501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Crispy Chicken Karaage,29000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Takoyaki Mentai,43000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Nasi HokBen,9001.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,Salad HokBen,17501.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,HokBen Sambal Extra Pedas,14000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,1 Set Tumbler HokBen X Tupperware,220000.0
"HokBen, Bogor Yasmin",Bogor,-6.55667267,106.7745346,4.8,Makanan,jepang,1 pc Tumbler HokBen X Tupperware,65000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,2 pcs Ayam Goreng + Nasi + Ice Lemon Tea,57000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,5 pcs Ayam Goreng + Nasi,129000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,9 pcs Fried Chicken,197000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,6 Hoka Hemat,168000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Beef + Shrimp Roll + Nasi + Egg,57000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Beef + Egg Chicken Roll + Nasi + Egg,57000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Beef + Chicken Korokke + Nasi + Egg,57000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket 1 Hokben Fried Chicken,42000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket 2 Hokben Fried Chicken,57000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,A La Carte Hokben Fried Chicken 2 Pcs,43000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,A La Carte Hokben Fried Chicken 1 Pcs,25000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,2 Pcs Chicken Korokke / Curry Korokke,12001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,5 Pcs Chicken Korokke / Curry Korokke,26001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,8 Pcs Chicken Korokke / Curry Korokke,39001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Mix Chicken & Curry Korokke 2 Pcs,12001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Mix Chicken & Curry Korokke 5 Pcs,26001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Mix Chicken & Curry Korokke 8 Pcs,39001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Bento  Special 4,64501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Bento Special 3,64501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Bento  Special 2,64501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Bento Special 1,59001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket A,56000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket B,49501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket C,56000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Paket D,49501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Beef Teriyaki 1,54001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Beef Teriyaki 2,54001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Beef Yakiniku 1,54001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Beef Yakiniku 2,54001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Chicken Teriyaki 1,42000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Chicken Teriyaki 2,42000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Chicken Yakiniku 1,42000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Simple Set Chicken Yakiniku 2,42000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Hoka Hemat 1,28001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Hoka Hemat 2,28001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Hoka Hemat 3,28001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,cepat_saji,Hoka Hemat 4,28001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Beef Teriyaki,43001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Beef Yakiniku,43001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Chicken Teriyaki,32501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Chicken Yakiniku,31500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Egg Chicken Roll (6 pcs),33500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Ekkado (5 pcs),41001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Shrimp Roll (5 pcs),32500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Chicken Katsu (1 pc),32501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Tori No Teba (2 pcs),30001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Kani Roll (2 pcs),32501.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Ebi Furai (4 pcs),40000.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Tori Ball (5 pcs),33500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Chicken Tofu (2 pcs),21500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Shrimp Ball (3 pcs),25001.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Shrimp Dumpling (3 pcs),21500.0
"HokBen, Kitchen Otista",Jakarta Timur,-6.228608679,106.8670286,4.7,Makanan,jepang,Nasi HokBen,9001.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Coklat,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kismis,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Coklat Muisjes Gulung,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kelapa,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Isi Srikaya,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Pisang Coklat,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Keju,10800.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Pisang Keju,10800.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Bakso Sapi,12900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kacang Merah,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kacang Hijau,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Tawar Kulit,18700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Tawar Kupas,18700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Tawar Gandum,22000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Keju Coklat,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Keset Coklat,23100.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Abon Sapi,12900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Coklat Susu,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Coklat Keju,12400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Abon Sapi Pedas,12900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Mocca Mesis,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Lady Finger Beef,15900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Tawar Premium,24700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Bakso Ayam,12400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Sosis Sapi,13500.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Smeer Mocca Mesis,25300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kentang Ketan Hitam,26900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Korean Garlic Cream Cheese,14600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Mahkota/Ring,12900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Sisir,16500.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Keset Kombinasi,25300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Bagelen,27500.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Tawar Kering (Toast Slice),23100.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Keset Keju,25300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kentang Keju Manis,31900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Kurma,11400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,roti,Roti Cheese Raisin,12400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Chocolate John,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Cheese John,11400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Donat Mini Box,25300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Donut Nut Jhon,12400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bolu Gulung Pandan,88000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pudding Coffee Raisin,25900.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Kelapa Pandan Pudding Log,25700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,PIA KHAS NYONYA ORIGINAL,8400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bolu Gulung Mocca,88000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bolu Gulung Lemon,88000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pudding Kelengkeng,129800.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pudding Coklat,129800.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pudding Fruit Cocktail,129800.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pudding Zebra Cup,11400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Chocolate Muffin,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Raisin Muffin,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Kue Soes,8600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Soes Buah,12400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Soes Marmer,9200.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Disney Taartjes,16200.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Disney Taartjes Siram Coklat,17300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bolu Gulung Keju,103400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Tiger Roll,91300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,PIA KHAS NYONYA KACANG HIJAU,8400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Danish Raisin,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Chicken Pie,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Danish Coklat Belepotan,14600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Danish Keju Apik,14000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Sausage Brood,10300.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Pastel Ayam,9200.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Risoles Ayam,8600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Kroket Daging,9700.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Danish Chocolate,11400.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bika Ambon,105600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bika Ambon Cup,7000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Lemper Ayam,9200.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Bika Ambon Ptg,5500.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Black Forest 15 Cm,171600.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Lapis Legit Original 1/3,214500.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Brownies Keju,79200.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Brownies Almond,77000.0
"Holland Bakery, Ciomas",Bogor,-6.600549507,106.779682,4.7,Makanan,jajanan,Japanese Cheesecake,40700.0
